name,1,2,3,4,5,6,7,8,9
A02:392,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:393,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548,-9.92393789843548
A02:394,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:396,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:397,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:398,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204,-5.03976140137204
A02:399,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:40,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069,-6.27162611613069
A02:400,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915,-5.96184801718915
A02:401,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229,-6.13224234272229
A02:402,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981,-11.9294139032981
A02:403,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605,-5.80516147254605
A02:404,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887,-6.15588243185887
A02:405,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887,-5.78165484898887
A02:406,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942,-6.0886976150942
A02:407,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709,-6.48854309257709
A02:408,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235,-8.84326715362235
A02:409,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527,-5.54856043580527
A02:41,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041,-6.23090114935041
A02:410,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781,-6.64732940093781
A02:411,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:412,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784,-12.7100848753784
A02:413,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471,-9.0366220951471
A02:414,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227
A02:415,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249,-3.94084506213249
A02:416,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:417,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543,-6.23196199516543
A02:418,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741,-7.3521560293741
A02:419,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931,-6.86224073578931
A02:42,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229,-6.42850714567229
A02:420,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:421,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471
A02:422,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097,-7.32890846131097
A02:423,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782,-6.6617517959782
A02:424,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:425,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304,-7.69502809365304
A02:426,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104
A02:427,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651,-13.1709603027651
A02:428,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:429,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104
A02:430,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:431,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798,-7.51729383212798
A02:432,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099,-5.32745065498099
A02:433,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425
A02:434,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:435,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:436,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014,-6.0232018663014
A02:437,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228,-5.16853802130228
A02:438,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871,-5.51067696428871
A02:44,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846,-6.73944573864846
A02:440Q,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:441,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:442,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:443,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:444,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:445,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422,-6.62120919396422
A02:446,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:447,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261,-10.9043596304261
A02:448,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:449,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714,-6.37839008995714
A02:45,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384,-6.97122055135384
A02:450,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104
A02:451,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323,-5.25402402212323
A02:452,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104
A02:453,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564,-4.88307657466564
A02:454,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361,-6.10848413781361
A02:455,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:456,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632,-5.61087812407632
A02:457,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816,-9.23000150503816
A02:458,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:459,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:46,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045,-5.62020667545045
A02:460,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745,-6.54173562418745
A02:461,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105,-5.44848504939105
A02:462,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933,-6.29434204700933
A02:463,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684
A02:464,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:465,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:466,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858,-13.9205049503858
A02:467,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:469,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:47,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408,-10.3830992610408
A02:470,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:471,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535,-6.13873690908535
A02:472,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:473,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:474,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171,-5.59509225989171
A02:475,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075,-5.58061195779075
A02:477,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825,-6.17737121048825
A02:478,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276,-6.30649679981276
A02:479,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774,-6.92376135473774
A02:48,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428,-7.95021969286428
A02:480,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684
A02:481,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:482,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:483,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:484,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471
A02:485,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085,-6.24137037138085
A02:486,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:487,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224,-5.27869102392224
A02:488,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:489,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192,-12.8774064406192
A02:49,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095,-8.37397689922095
A02:491,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:492,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404
A02:493,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529,-4.194334623529
A02:494,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987,-9.43553668083987
A02:495,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471,-9.16458316881471
A02:496,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663,-9.25133878510663
A02:497,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:498,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852,-6.3447895487852
A02:499,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:50,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935,-4.82455827036935
A02:500Q,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209,-6.14180508625209
A02:502,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:503,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431,-10.3059301558431
A02:504,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835,-8.42130409064835
A02:505,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684,-11.7103154863684
A02:507,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197,-10.2405118196197
A02:508,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:509,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385,-6.46142327947385
A02:51,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136,-5.76575675201136
A02:510,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376,-6.53175525550376
A02:511,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861,-6.36635489394861
A02:512,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007
A02:513,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104,-6.10096162401104
A02:515,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047,-3.45774150587047
A02:517,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966,-10.2635770641966
A02:518,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123,-5.96086770305123
A02:519,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049,-7.10190356239049
A02:52,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529,-7.44103800034529
A02:520,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616,-7.06385823732616
A02:521,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:522,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:523,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:524,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447,-6.69084480225447
A02:526,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326,-6.08457047814326
A02:527,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727,-10.2462941271727
A02:528,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:529,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952,-10.8420177661952
A02:530,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:531,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404,-9.67045253293404
A02:532,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425,-4.97156151457425
A02:533,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:534,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:535,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228,-6.50767689226228
A02:536,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007,-6.08648132191007
A02:537,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818,-6.36829569733818
A02:538,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:539,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746,-6.97209665312746
A02:54,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385,-5.66473878193385
A02:541,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553,-9.81378489581553
A02:542,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103,-5.52760921216103
A02:543,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509,-6.62727200715509
A02:544,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485,-11.6001624837485
A02:545,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631,-6.211114626631
A02:546,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116,-9.49520416637116
A02:547,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927,-6.29898615695927
A02:548,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446,-5.95335190117446
A02:549,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581,-6.06118105039581
A02:55,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095,-4.86774004765095
A02:550,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167,-5.70524526251167
A02:551,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459,-6.33065119258459
A02:552,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227,-6.50767689226227
A02:553,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758,-6.25887850854758
A02:554,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842,-6.21741776003842
A02:555,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124,-6.768917484124
